[2023-12-05 17:55:03.797] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:03.797] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:03.998] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:03.998] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.131] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.131] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.232] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.232] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.330] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.330] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.417] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.417] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.519] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.519] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.604] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.604] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.716] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.716] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.804] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.804] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.899] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.899] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.991] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:04.991] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.088] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.088] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.175] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.175] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.272] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.272] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.360] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.360] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.455] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.455] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.542] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.542] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.634] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.634] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.721] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.721] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.823] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.823] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.908] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:05.908] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.253] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.253] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.338] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.338] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.432] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.432] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.526] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.526] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.643] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.643] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.729] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.729] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.832] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.833] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.921] [info] ExternalForce::externalforce Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.921] [info] ExternalForce::externalforce_0 Data source being set to Run_500 04_newCOP3_v24.mot
[2023-12-05 17:55:06.941] [info] ========================================================================
[2023-12-05 17:55:06.941] [info] MocoCasADiSolver starting.
[2023-12-05 17:55:06.941] [info] Tue Dec  5 17:55:06 2023
[2023-12-05 17:55:06.941] [info] ------------------------------------------------------------------------
[2023-12-05 17:55:06.941] [cout] [info] Costs: (total: 2)
[2023-12-05 17:55:06.941] [cout] [info]   state_tracking. MocoStateTrackingGoal, enabled: true, mode: cost, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ground_pelvis/pelvis_tilt/value, weight: 750.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ground_pelvis/pelvis_list/value, weight: 250.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ground_pelvis/pelvis_rotation/value, weight: 50.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ground_pelvis/pelvis_tx/value, weight: 25.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ground_pelvis/pelvis_ty/value, weight: 100.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ground_pelvis/pelvis_tz/value, weight: 25.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/hip_r/hip_flexion_r/value, weight: 75.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/hip_r/hip_adduction_r/value, weight: 50.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/hip_r/hip_rotation_r/value, weight: 10.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/knee_r/knee_angle_r/value, weight: 10.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ankle_r/ankle_angle_r/value, weight: 10.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/hip_l/hip_flexion_l/value, weight: 75.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/hip_l/hip_adduction_l/value, weight: 50.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/hip_l/hip_rotation_l/value, weight: 10.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/knee_l/knee_angle_l/value, weight: 10.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/ankle_l/ankle_angle_l/value, weight: 10.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/back/lumbar_extension/value, weight: 75.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/back/lumbar_bending/value, weight: 50.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/back/lumbar_rotation/value, weight: 25.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/acromial_r/arm_flex_r/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/acromial_r/arm_add_r/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/acromial_r/arm_rot_r/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/elbow_r/elbow_flex_r/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/radioulnar_r/pro_sup_r/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/acromial_l/arm_flex_l/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/acromial_l/arm_add_l/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/acromial_l/arm_rot_l/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/elbow_l/elbow_flex_l/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/radioulnar_l/pro_sup_l/value, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/subtalar_r/subtalar_angle_r/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/mtp_r/mtp_angle_r/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/subtalar_l/subtalar_angle_l/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/mtp_l/mtp_angle_l/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/radius_hand_r/wrist_flex_r/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/radius_hand_r/wrist_dev_r/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/radius_hand_l/wrist_flex_l/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]         state: /jointset/radius_hand_l/wrist_dev_l/value, weight: 0.0
[2023-12-05 17:55:06.941] [cout] [info]   control_effort. MocoControlGoal, enabled: true, mode: cost, weight: 0.00100000
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pelvis_tx_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pelvis_ty_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pelvis_tz_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pelvis_tilt_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pelvis_list_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pelvis_rotation_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/hip_flexion_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/hip_adduction_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/hip_rotation_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/knee_angle_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/ankle_angle_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/hip_flexion_l_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/hip_adduction_l_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/hip_rotation_l_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/knee_angle_l_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/ankle_angle_l_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/lumbar_extension_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/lumbar_bending_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/lumbar_rotation_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/arm_flex_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/arm_add_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/arm_rot_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/elbow_flex_r_actuator, weight: 1.0
[2023-12-05 17:55:06.941] [cout] [info]         control: /forceset/pro_sup_r_actuator, weight: 1.0
